id,days,mature,views,partner,new_id
150417538,577,True,775,False,4867
125723704,861,True,2585,False,3692
155971814,523,False,1566,False,3816
35832890,2234,False,9713,False,416
46787750,1896,True,44529,False,4502
45572798,1868,True,41660,False,3536
38403495,2092,False,9116,False,6286
42291985,2011,True,27452,False,1918
137584596,721,False,193768,True,3259
66913313,1544,False,46796,False,2527
35957906,2229,False,2841,False,4494
176243295,371,False,5298,False,1731
73374753,1454,False,5594,False,2878
91574826,1236,False,9458,False,1827
131270485,800,True,180586,False,726
63670984,1590,False,165169,False,1075
37799198,2154,False,117104,False,3152
60811547,1639,False,865,False,4162
30886244,2323,False,28865,False,936
28235867,2418,False,1261,False,2481
8901629,3269,False,53137,False,2025
213393013,184,False,3811,False,3124
135847847,741,True,31763,False,6310
80824628,1342,True,674,False,917
28381608,2420,False,36583,False,1780
56306506,1709,False,11826,False,4370
90280606,1249,False,2001,False,1874
140740042,674,False,9107,False,566
71914876,1478,True,97104,True,2184
114166060,987,False,1172,False,914
40602390,2027,False,1042,False,1114
26415863,2511,False,16966,False,1906
140297678,686,True,20588,False,568
85287631,1308,True,18642,False,3544
44878213,1943,True,16542,False,114
179195089,351,False,2664,False,1310
43329778,1938,False,7696,False,4154
131273104,800,False,21283,False,1771
31712753,2296,False,16732,False,3861
37853987,2064,False,2000,False,2772
49598479,1838,False,22606,False,1618
44246718,1957,False,4181,False,3943
59008392,1665,False,10914,False,3827
22633339,2687,False,2285,False,2807
34805435,2244,False,42509,False,2310
43907647,1964,True,4340,False,308
39839712,2081,False,356144,False,4048
152705416,547,False,5514,False,2611
126332227,855,True,1215488,True,4555
36318615,2213,False,12503,False,4582
47643182,1882,False,8186,False,5900
99672929,1149,False,583,False,2058
99126589,1148,False,1233,False,1561
43847504,1837,True,122,False,1545
28118745,2422,True,1184,False,1492
59732481,1659,True,16194,False,5044
20271187,2800,False,24821,False,1648
68006279,1490,False,3428,False,4991
36589310,2200,True,7589,False,1509
30221811,2348,False,7470,False,3863
101069280,1138,False,78740,False,5029
29655495,2376,True,77890,False,169
50030279,1827,True,95691,True,3945
85478197,1304,False,107186,True,1129
130811639,805,False,10423,False,690
133370820,768,False,18576,False,2000
94368902,1191,False,162,False,5323
114299210,986,True,7926,False,1737
44370620,1955,False,102599,True,1072
57292974,1694,True,20147,False,5743
49260756,1848,False,14363,False,4143
183843584,303,True,336,False,3464
64803286,1525,False,621,False,1795
56404255,1707,True,351504,True,4163
35042570,2247,False,878,False,5371
195797010,243,False,1090,False,3279
62991891,1604,True,35784,False,2078
45248110,1934,False,14292,False,4669
52782566,1768,True,2642,False,3860
49103371,1852,False,28650,False,194
