id,days,mature,views,partner,new_id
44891403,1943,False,929459,True,1706
61180621,1633,False,11194,False,1273
145109685,632,False,2850,False,313
122121521,906,True,3422,False,1570
189445819,267,False,71,False,800
181817228,332,True,11310,False,1869
110511642,1021,True,6929,False,722
59876145,1655,False,4156,False,367
39174484,2102,True,117902,False,150
62133251,1622,True,5950,False,474
35923742,2230,False,3759,False,856
45717905,1912,False,3168,False,1144
144541383,638,True,5205,False,810
153976112,540,True,36383,False,1569
36718509,2164,False,5182,False,939
51764317,1789,True,1636,False,1466
39795492,2082,False,7070233,True,1311
74354006,1440,True,22520,False,1589
145666995,618,False,1649,False,434
146712223,616,False,8307,False,788
156144245,523,False,16534,False,278
113014442,908,False,1299,False,791
103748544,1103,False,2467726,True,777
27962080,2442,False,676704,True,1367
9471215,3224,False,4725,False,580
120711952,920,True,14062,False,1322
94859795,1200,False,14716,False,237
43650130,1963,False,3010,False,1461
144442731,640,True,50079,False,638
163079780,463,True,76754,False,764
44304795,1957,True,761878,True,1148
31633655,2300,False,21103,False,113
100084972,1148,False,46751,False,1535
31071597,2318,False,3179,False,1602
58835247,1673,False,25976,False,134
145482658,629,True,14962,False,426
66021588,1555,False,25775,False,584
55969277,1714,False,167389,True,1057
124789454,874,True,17695,False,324
42288341,2005,False,1550,False,572
42642296,2001,False,564235,True,1348
81507358,1349,True,81894,False,489
142947067,654,True,35812,False,214
37357735,2168,True,8246,False,463
51873588,1759,False,445,False,871
141929085,668,True,238891,True,1236
157739465,507,True,52120,False,1166
172101488,408,True,7948,False,1852
75376601,1425,True,3705,False,963
31187787,2316,False,6063283,True,382
170184214,422,False,6399,False,1682
39797588,2075,True,3083,False,387
64825943,1574,False,36686,False,1225
89726585,1262,False,3008,False,1730
28579002,2418,False,7309842,True,557
37990315,2145,True,3885,False,307
44327251,1956,True,13366,False,149
157150538,504,True,1615,False,1582
35109670,2242,False,2586,False,1312
211223764,129,False,358,False,571
136350301,737,False,9135,False,1230
47467269,1868,False,3224,False,1296
28046945,2412,False,19889,False,761
119748340,931,False,4843,False,835
74568835,1423,False,386,False,527
39008069,2108,False,7258,False,885
69204485,1516,False,32641,False,1193
13306939,3035,True,325207,True,1121
79809308,1367,True,409417,True,1304
131902004,792,False,4710,False,1211
118717375,941,True,17822,False,1385
67271750,1539,True,28802,False,1154
26461261,2507,False,112448,True,502
59258472,1505,False,344,False,770
124667314,875,True,3589774,True,669
138437340,711,False,9339,False,327
36023565,2225,False,75878,False,1552
170649368,417,False,3016,False,854
52569422,1775,False,325297,True,624
122747274,899,True,124347,True,1104
127983549,823,False,766,False,1727
77853016,1388,True,107085,True,153
137453501,723,False,2087,False,1886
40490651,2052,False,2814,False,931
81754667,1346,True,13424,False,1208
71719786,1475,False,3094,False,1342
62981706,1601,False,19634,False,675
52614128,1774,False,11392773,True,467
112302950,1003,True,14619,False,1340
158802171,497,True,8455,False,114
36791444,2189,False,703,False,536
93199914,1220,True,15442,False,1692
62806816,1596,True,46121,False,1308
69203381,1509,True,1408,False,671
46620052,1904,False,1855,False,1618
54446483,1741,False,11859,False,1145
49790045,1826,False,905,False,96
77304462,1392,False,5638,False,295
52304703,1563,False,275,False,405
53374065,1761,False,239456,True,1477
147610788,607,False,2104,False,1503
64327411,1581,False,1614575,True,1787
113930726,990,False,61940,False,215
52673255,1772,True,3338,False,1285
44473765,1950,True,480,False,1626
41039652,2038,False,10690,False,1279
132454750,780,False,276,False,1117
61445872,1633,False,21947,False,832
27547571,2458,False,8685,False,942
45744910,1923,True,12278,False,352
29121166,2398,False,1895964,True,1245
